query_id	corpus_id	score
5a7d5c175542991319bc93b1	478570	1
5a7d5c175542991319bc93b1	506924	1
5abe7eb05542993f32c2a12c	3106519	1
5abe7eb05542993f32c2a12c	25730	1
5ae3606b5542991a06ce99a8	11301972	1
5ae3606b5542991a06ce99a8	1250205	1
5a7cdc1b55429907fabef04d	27486082	1
5a7cdc1b55429907fabef04d	7374024	1
5a7a83b3554299042af8f652	34552847	1
5a7a83b3554299042af8f652	45695965	1
5ae5d63b5542996de7b71a2d	37314628	1
5ae5d63b5542996de7b71a2d	32022319	1
5add4f3a5542997545bbbd2c	50702386	1
5add4f3a5542997545bbbd2c	17873743	1
5a76a0005542993569682c64	18154094	1
5a76a0005542993569682c64	1222778	1
5a78d16455429974737f78bb	622340	1
5a78d16455429974737f78bb	635323	1
5ae4d3c95542990ba0bbb165	6842980	1
5ae4d3c95542990ba0bbb165	11915550	1
5a84f4c75542997175ce1f31	64966	1
5a84f4c75542997175ce1f31	32668	1
5a7ba83f5542995eb53be981	183773	1
5a7ba83f5542995eb53be981	2411788	1
5a8ac0595542992d82986f6c	39820244	1
5a8ac0595542992d82986f6c	6992150	1
5ae165aa5542997b2ef7d1d1	1145492	1
5ae165aa5542997b2ef7d1d1	5411401	1
5ab262a4554299340b5254ac	40771445	1
5ab262a4554299340b5254ac	622760	1
5a82ffef55429954d2e2ebf2	15626672	1
5a82ffef55429954d2e2ebf2	4629949	1
5ac047a3554299294b218f70	7497374	1
5ac047a3554299294b218f70	3508659	1
5a730abe5542994cef4bc42f	28819243	1
5a730abe5542994cef4bc42f	3800972	1
5a7dc7735542990b8f503a93	42687086	1
5a7dc7735542990b8f503a93	57317	1
5a7a03225542996c55b2dcd5	1867069	1
5a7a03225542996c55b2dcd5	1784623	1
5a878d795542993e715abf9d	50413232	1
5a878d795542993e715abf9d	49380964	1
5a85a2845542997175ce1fe1	874698	1
5a85a2845542997175ce1fe1	6280605	1
5adc368155429944faac2468	17922459	1
5adc368155429944faac2468	161570	1
5ae25c815542992decbdcccc	37037310	1
5ae25c815542992decbdcccc	1683504	1
5ac3d1d9554299204fd21e8a	3285906	1
5ac3d1d9554299204fd21e8a	309803	1
5abc095c5542993f40c73c5d	14338605	1
5abc095c5542993f40c73c5d	853950	1
5ade28cf5542997c77aded85	80135	1
5ade28cf5542997c77aded85	4157	1
5a769b115542993569682c51	35019943	1
5a769b115542993569682c51	1196907	1
5ae4f2c75542993aec5ec0fb	48259604	1
5ae4f2c75542993aec5ec0fb	211579	1
5a7642f7554299109176e6e8	184079	1
5a7642f7554299109176e6e8	22874956	1
5a8e1577554299068b959e54	419144	1
5a8e1577554299068b959e54	3741194	1
5a7b81715542997c3ec971d4	5968659	1
5a7b81715542997c3ec971d4	45517339	1
5ac4f9dc55429924173fb533	51683314	1
5ac4f9dc55429924173fb533	72862	1
5a78f753554299078472776e	2704298	1
5a78f753554299078472776e	1059950	1
5ab3f7b05542992ade7c6efd	17278613	1
5ab3f7b05542992ade7c6efd	176316	1
5a80f4c2554299260e20a1da	7777915	1
5a80f4c2554299260e20a1da	198179	1
5a793f505542994bb9456fd1	1517155	1
5a793f505542994bb9456fd1	30729698	1
5ae21154554299495565d9d4	680006	1
5ae21154554299495565d9d4	32330027	1
5abd001d5542993a06baf9f2	42170649	1
5abd001d5542993a06baf9f2	450389	1
5a87aa135542996e4f3088b8	36024867	1
5a87aa135542996e4f3088b8	78747	1
5a7cde68554299683c1c63ac	2209754	1
5a7cde68554299683c1c63ac	1645202	1
5a73d33e5542992d56e7e3a9	27634465	1
5a73d33e5542992d56e7e3a9	5902	1
5ab502ae5542991779162d4c	893581	1
5ab502ae5542991779162d4c	2065870	1
5abc9fb055429959677d6ac9	10614546	1
5abc9fb055429959677d6ac9	4939154	1
5abbe20d55429931dba145c6	42600520	1
5abbe20d55429931dba145c6	252854	1
5ae622495542995703ce8b20	42711994	1
5ae622495542995703ce8b20	617139	1
5a7a5ea15542994f819ef1c7	1583393	1
5a7a5ea15542994f819ef1c7	912656	1
5a861fa75542994775f60706	221761	1
5a861fa75542994775f60706	763002	1
5a7c8ae855429935c91b5207	143605	1
5a7c8ae855429935c91b5207	75849	1
5abca1a55542993a06baf937	38970199	1
5abca1a55542993a06baf937	140661	1
5a778a8e5542992a6e59deca	53037565	1
5a778a8e5542992a6e59deca	2184757	1
5abec9b25542997ec76fd366	50094294	1
5abec9b25542997ec76fd366	37409	1
5a7dacff5542991319bc93e0	7982905	1
5a7dacff5542991319bc93e0	4593651	1
5ae1dadf5542997f29b3c14f	14505320	1
5ae1dadf5542997f29b3c14f	17970238	1
5a8f7a135542992414482adc	84517	1
5a8f7a135542992414482adc	23455280	1
5a8481ba5542997175ce1ed4	48444838	1
5a8481ba5542997175ce1ed4	68455	1
5a7ec90055429934daa2fc66	36450253	1
5a7ec90055429934daa2fc66	5229022	1
5ae0f8a05542997b2ef7d0bc	12081757	1
5ae0f8a05542997b2ef7d0bc	148956	1
5ac2ffe7554299218029dbb3	49126657	1
5ac2ffe7554299218029dbb3	124384	1
5ae43d7f5542996836b02c59	275465	1
5ae43d7f5542996836b02c59	5158078	1
5ae7a8d35542994a481bbdbb	11285382	1
5ae7a8d35542994a481bbdbb	9428	1
5a710bb15542994082a3e50d	46194566	1
5a710bb15542994082a3e50d	40695760	1
5ac1d4ad5542994d76dccef7	242023	1
5ac1d4ad5542994d76dccef7	10327358	1
5ac0223f5542992a796dec9f	35471482	1
5ac0223f5542992a796dec9f	8579	1
5ab34a76554299233954ff3f	32029489	1
5ab34a76554299233954ff3f	2744313	1
5a84992e5542992a431d1a6d	45261616	1
5a84992e5542992a431d1a6d	1607220	1
5ac1b5de5542994d76dccec6	33232143	1
5ac1b5de5542994d76dccec6	30707158	1
5ac32b565542995ef918c154	54092561	1
5ac32b565542995ef918c154	926629	1
5ab90d8955429916710eb0f1	51683314	1
5ab90d8955429916710eb0f1	72862	1
5ab3bfd3554299233954ff99	13050003	1
5ab3bfd3554299233954ff99	396803	1
5a739d8c55429905862fe073	4776121	1
5a739d8c55429905862fe073	154450	1
5a8078e95542992bc0c4a72c	6768142	1
5a8078e95542992bc0c4a72c	1064492	1
5ae2dd2055429928c423950d	31548706	1
5ae2dd2055429928c423950d	93453	1
5ab2118055429970612095b8	555690	1
5ab2118055429970612095b8	24191364	1
5ae3ff2d5542995dadf242a9	304518	1
5ae3ff2d5542995dadf242a9	142809	1
5ac471305542991943173998	55069839	1
5ac471305542991943173998	649702	1
5a7d1c525542995ed0d165f2	46894508	1
5a7d1c525542995ed0d165f2	2179398	1
5a83ef745542996488c2e4f8	777285	1
5a83ef745542996488c2e4f8	424956	1
5add15d15542994ed6169c70	33024218	1
5add15d15542994ed6169c70	2198871	1
5ab8750255429934fafe6dd1	19907115	1
5ab8750255429934fafe6dd1	182651	1
5adc9d145542994d58a2f67d	51562554	1
5adc9d145542994d58a2f67d	168968	1
5a81f85d55429926c1cdadca	31666354	1
5a81f85d55429926c1cdadca	21143211	1
5aba7cb455429901930fa7eb	4072611	1
5aba7cb455429901930fa7eb	503116	1
5a79b7f6554299029c4b5f6f	841344	1
5a79b7f6554299029c4b5f6f	180099	1
5a8fdb955542990a98493572	40780662	1
5a8fdb955542990a98493572	26033941	1
5a807e6f5542995d8a8ddf80	34573784	1
5a807e6f5542995d8a8ddf80	647603	1
5ae1e9635542997f29b3c19e	2387792	1
5ae1e9635542997f29b3c19e	2281910	1
5a88a1bb5542997e5c09a64c	45411638	1
5a88a1bb5542997e5c09a64c	2809621	1
5a7781c955429949eeb29ea8	20110876	1
5a7781c955429949eeb29ea8	5939393	1
5aba55f25542994dbf0198e0	36380594	1
5aba55f25542994dbf0198e0	178328	1
5ade45c75542992fa25da720	25813	1
5ade45c75542992fa25da720	26977	1
5adde8a05542997dc79070a4	343071	1
5adde8a05542997dc79070a4	173198	1
5a7dc7895542995ed0d16673	1896957	1
5a7dc7895542995ed0d16673	36679	1
5a81e8ea5542995ce29dcc73	965221	1
5a81e8ea5542995ce29dcc73	3185575	1
5abffc41554299012d1db551	8348168	1
5abffc41554299012d1db551	145325	1
5a863ff0554299211dda2ac6	18461681	1
5a863ff0554299211dda2ac6	3247786	1
5ab288a05542993be8fa993b	280728	1
5ab288a05542993be8fa993b	191436	1
5ae7376f5542992ae0d163d2	43315272	1
5ae7376f5542992ae0d163d2	25758322	1
5ae608f2554299546bf83026	42658499	1
5ae608f2554299546bf83026	85023	1
5ae23d945542996483e64939	50784	1
5ae23d945542996483e64939	53862	1
5ae0039555429942ec259be1	3271084	1
5ae0039555429942ec259be1	11267556	1
5a7f354b5542992e7d278c8c	6895413	1
5a7f354b5542992e7d278c8c	1640736	1
5a90997b5542995651fb51af	30645389	1
5a90997b5542995651fb51af	29828381	1
5a862da855429960ec39b640	212472	1
5a862da855429960ec39b640	301428	1
5a7619765542992db9473728	21125249	1
5a7619765542992db9473728	52946	1
5a7fc8d05542992e7d278d86	31276542	1
5a7fc8d05542992e7d278d86	13712971	1
5ab91dc555429919ba4e23b4	4932781	1
5ab91dc555429919ba4e23b4	31539	1
5a8f15d2554299458435d551	31829550	1
5a8f15d2554299458435d551	1832416	1
5ade79335542997c77adee38	43566078	1
5ade79335542997c77adee38	2336562	1
5ab66a3555429954757d3290	54484446	1
5ab66a3555429954757d3290	2970773	1
5ae4d2a55542990ba0bbb161	53212260	1
5ae4d2a55542990ba0bbb161	45435120	1
5a8a265b5542992d82986ecc	8613054	1
5a8a265b5542992d82986ecc	44284035	1
5a735e9155429901807db00d	7860434	1
5a735e9155429901807db00d	55460	1
5a886211554299206df2b24a	30181592	1
5a886211554299206df2b24a	179326	1
5ae526c455429908b6326529	1022050	1
5ae526c455429908b6326529	19344654	1
5a75e62f5542992d0ec06013	45589458	1
5a75e62f5542992d0ec06013	1606847	1
5adfb790554299603e418389	80101	1
5adfb790554299603e418389	7797272	1
5a85bc2d5542994c784ddb70	32504261	1
5a85bc2d5542994c784ddb70	30967	1
5ae212c9554299495565d9de	36215454	1
5ae212c9554299495565d9de	57550	1
5a89fc665542993b751ca9de	2556100	1
5a89fc665542993b751ca9de	10879941	1
5a838eba5542992ef85e22fe	28408537	1
5a838eba5542992ef85e22fe	13544842	1
5ab2a54b554299295394678e	28095923	1
5ab2a54b554299295394678e	11657732	1
5abb0b5c5542996cc5e49f79	2236226	1
5abb0b5c5542996cc5e49f79	1673410	1
5a88981c554299206df2b307	3774431	1
5a88981c554299206df2b307	208551	1
5ac056385542997d64295a08	19101631	1
5ac056385542997d64295a08	17361311	1
5ae6537c5542991bbc9760c1	294634	1
5ae6537c5542991bbc9760c1	525314	1
5a7335b55542992359bc3290	37192102	1
5a7335b55542992359bc3290	36715953	1
5a7faed65542994857a767b6	3830930	1
5a7faed65542994857a767b6	97477	1
5ae7945d5542997b22f6a7ba	16826171	1
5ae7945d5542997b22f6a7ba	27043741	1
5a790f5e55429970f5fffe40	742097	1
5a790f5e55429970f5fffe40	754739	1
5ab2a292554299194fa93496	6200603	1
5ab2a292554299194fa93496	9803762	1
5adcdea85542992c1e3a2441	46517609	1
5adcdea85542992c1e3a2441	584551	1
5ae1e1e55542997f29b3c15e	54969698	1
5ae1e1e55542997f29b3c15e	53341066	1
5ae534bb5542990ba0bbb21d	4933073	1
5ae534bb5542990ba0bbb21d	1258747	1
5abc8507554299700f9d78de	14551974	1
5abc8507554299700f9d78de	729006	1
5ae7e1fc55429952e35ea9cc	5613710	1
5ae7e1fc55429952e35ea9cc	24104048	1
5a8494b15542991dd0999d35	2526117	1
5a8494b15542991dd0999d35	14546214	1
5adf8dd25542993344016cfe	16563555	1
5adf8dd25542993344016cfe	4020122	1
5ae32e1a55429928c423964e	2526117	1
5ae32e1a55429928c423964e	46836073	1
5a7b3f4d5542992d025e67bb	39280414	1
5a7b3f4d5542992d025e67bb	10290539	1
5a8d8eb5554299068b959d3a	38235	1
5a8d8eb5554299068b959d3a	355209	1
5ae55ed15542992663a4f1ea	34615028	1
5ae55ed15542992663a4f1ea	898386	1
5a83938c5542993344746049	39053585	1
5a83938c5542993344746049	18240301	1
5add64e35542992200553ae8	8758234	1
5add64e35542992200553ae8	3782947	1
5a8b81bc55429949d91db5b8	34725445	1
5a8b81bc55429949d91db5b8	2975336	1
5ae50eff55429908b6326500	13437445	1
5ae50eff55429908b6326500	147073	1
5abae1e65542996cc5e49ed2	2635111	1
5abae1e65542996cc5e49ed2	454799	1
5a7a014a5542996c55b2dccf	31218300	1
5a7a014a5542996c55b2dccf	141871	1
5a7bd286554299683c1c62bd	46451549	1
5a7bd286554299683c1c62bd	1088868	1
5a8303c255429954d2e2ec01	860250	1
5a8303c255429954d2e2ec01	1189715	1
5a81456855429938b614231e	1001108	1
5a81456855429938b614231e	308123	1
5ac213805542992f1f2b37e7	16968741	1
5ac213805542992f1f2b37e7	1583598	1
5a8b041955429971feec4604	799396	1
5a8b041955429971feec4604	2327467	1
5ae1dac95542997283cd229b	7746616	1
5ae1dac95542997283cd229b	30747164	1
5add5f925542997545bbbd48	906753	1
5add5f925542997545bbbd48	1208347	1
5a7326cd5542991f29ee2d11	25761420	1
5a7326cd5542991f29ee2d11	564022	1
5a8bc29a5542995d1e6f1446	16150197	1
5a8bc29a5542995d1e6f1446	142806	1
5adda8d45542995b365fab59	2825198	1
5adda8d45542995b365fab59	166848	1
5abba3255542996cc5e4a031	209294	1
5abba3255542996cc5e4a031	5052533	1
5a85dfcc5542994775f60673	49029499	1
5a85dfcc5542994775f60673	613239	1
5ab41b8c5542996a3a969f40	47690624	1
5ab41b8c5542996a3a969f40	312898	1
5ab8f3235542991b5579f084	54248386	1
5ab8f3235542991b5579f084	4848272	1
5a847e0a5542990548d0b2c3	14336091	1
5a847e0a5542990548d0b2c3	4976544	1
5ab6a3a3554299710c8d1f0d	44355894	1
5ab6a3a3554299710c8d1f0d	36162866	1
5ac27afa5542990b17b153b5	17101145	1
5ac27afa5542990b17b153b5	18313	1
5abff0625542997ec76fd476	2805673	1
5abff0625542997ec76fd476	124711	1
5ab28e2a5542993be8fa9947	41337476	1
5ab28e2a5542993be8fa9947	515844	1
5a8408a9554299123d8c21d3	13274912	1
5a8408a9554299123d8c21d3	19965375	1
5a7605f85542994ccc91868d	43107	1
5a7605f85542994ccc91868d	3424730	1
5a8cca64554299653c1aa125	18070881	1
5a8cca64554299653c1aa125	207352	1
5abdff775542993f32c2a082	40301232	1
5abdff775542993f32c2a082	1115488	1
5a851ba95542997175ce1f81	730959	1
5a851ba95542997175ce1f81	322461	1
5ae52bc75542992663a4f12d	46283040	1
5ae52bc75542992663a4f12d	8744786	1
5a808cbd5542996402f6a54b	39355524	1
5a808cbd5542996402f6a54b	45051683	1
5a8efef05542997ba9cb3178	26149804	1
5a8efef05542997ba9cb3178	430029	1
5adc094a55429947ff1738c0	5214062	1
5adc094a55429947ff1738c0	1979123	1
5ab28156554299449642c8ce	19539191	1
5ab28156554299449642c8ce	65536	1
5ae0613d5542993d6555eb22	16498717	1
5ae0613d5542993d6555eb22	52302	1
5a7329a15542991f9a20c65f	44328875	1
5a7329a15542991f9a20c65f	2050354	1
5ae68a065542991bbc97611e	14819167	1
5ae68a065542991bbc97611e	2934043	1
5ae6d3345542996d980e7c85	6822637	1
5ae6d3345542996d980e7c85	881833	1
5a79fc8b5542994f819ef114	5090933	1
5a79fc8b5542994f819ef114	4771813	1
5ac02d59554299294b218f3b	23637837	1
5ac02d59554299294b218f3b	2260818	1
5a8c62f5554299585d9e367b	5563409	1
5a8c62f5554299585d9e367b	46373	1
5a8900c75542997e5c09a6ed	409113	1
5a8900c75542997e5c09a6ed	7605	1
5a753c8c55429916b01642ab	1994297	1
5a753c8c55429916b01642ab	157486	1
5ae7a9765542994a481bbdbc	17536402	1
5ae7a9765542994a481bbdbc	152209	1
5a8f45385542997ba9cb320a	68853	1
5a8f45385542997ba9cb320a	2022914	1
5a8a521d5542992d82986f15	30528832	1
5a8a521d5542992d82986f15	1833716	1
5a7c6bcc55429935c91b519c	3130512	1
5a7c6bcc55429935c91b519c	187308	1
5a86f13c554299211dda2b5e	50971873	1
5a86f13c554299211dda2b5e	10779468	1
5a7f22005542993067513656	1244874	1
5a7f22005542993067513656	8263281	1
5adc2f53554299438c868d6d	30039	1
5adc2f53554299438c868d6d	20115609	1
5a8518a75542994c784ddaf7	14685377	1
5a8518a75542994c784ddaf7	46875939	1
5a90b3c65542990a984936b7	2015964	1
5a90b3c65542990a984936b7	364879	1
5ab822ef55429916710eafff	797686	1
5ab822ef55429916710eafff	29268	1
5a7f8b8c5542995d8a8ddea1	1562286	1
5a7f8b8c5542995d8a8ddea1	6062	1
5a8afa4d55429949d91db44c	43148265	1
5a8afa4d55429949d91db44c	32262844	1
5a7613c15542994ccc9186bf	40125232	1
5a7613c15542994ccc9186bf	203344	1
5a7666095542992d0ec060db	5186028	1
5a7666095542992d0ec060db	3201621	1
5ac0aa955542997d64295a49	38117178	1
5ac0aa955542997d64295a49	169412	1
5a72a9ab5542992359bc315a	43636556	1
5a72a9ab5542992359bc315a	2393677	1
5abdaa0f55429965af743dad	23648009	1
5abdaa0f55429965af743dad	441229	1
5abc36cc55429959677d6a50	187479	1
5abc36cc55429959677d6a50	4860547	1
5ac164da55429964131be1bf	5203306	1
5ac164da55429964131be1bf	30942973	1
5a8b8f5b55429949d91db5e1	3535009	1
5a8b8f5b55429949d91db5e1	38299	1
5adfe6c455429906c02daa85	50989774	1
5adfe6c455429906c02daa85	1437812	1
5ac02b325542992a796decb9	633977	1
5ac02b325542992a796decb9	633925	1
5a7f66f155429969796c1a33	2318912	1
5a7f66f155429969796c1a33	162868	1
5a7bbee85542997c3ec97270	43097320	1
5a7bbee85542997c3ec97270	2245230	1
5adbe2c65542996e68525274	11294090	1
5adbe2c65542996e68525274	150749	1
5abe822155429976d4830b48	50778916	1
5abe822155429976d4830b48	306812	1
5ae1319c55429920d5234301	16908891	1
5ae1319c55429920d5234301	1164336	1
5a8331f15542993344745fe8	45553255	1
5a8331f15542993344745fe8	5413999	1
5a8f08c2554299458435d531	34004259	1
5a8f08c2554299458435d531	19283178	1
5adf37785542992d7e9f92d3	51604265	1
5adf37785542992d7e9f92d3	382550	1
5ab48bab5542991779162cd3	1897664	1
5ab48bab5542991779162cd3	270948	1
5ae60d36554299546bf8303e	50655340	1
5ae60d36554299546bf8303e	29471472	1
5a8019db5542992097ad2fd5	34576689	1
5a8019db5542992097ad2fd5	937165	1
5ab5627b5542992aa134a2ff	1514903	1
5ab5627b5542992aa134a2ff	219724	1
5adc6c4c5542994650320ce0	76142	1
5adc6c4c5542994650320ce0	239114	1
5a77666555429966f1a36d1f	27861306	1
5a77666555429966f1a36d1f	636085	1
5ac55ba05542993e66e8233d	53105066	1
5ac55ba05542993e66e8233d	894383	1
5ab7ece25542995dae37e9f3	13515789	1
5ab7ece25542995dae37e9f3	898759	1
5a77a7695542997042120ac4	18952424	1
5a77a7695542997042120ac4	30914913	1
5ae3776e5542992e3233c40c	943594	1
5ae3776e5542992e3233c40c	157376	1
5ae2eb7f55429928c423955b	44505584	1
5ae2eb7f55429928c423955b	42396962	1
5ab900045542991b5579f0c0	13056784	1
5ab900045542991b5579f0c0	169321	1
5ac02c6b554299294b218f38	979343	1
5ac02c6b554299294b218f38	140616	1
5ade8f5955429975fa854f10	608273	1
5ade8f5955429975fa854f10	256406	1
5ae0ba9055429924de1b715c	1311305	1
5ae0ba9055429924de1b715c	1067692	1
5ab3a83d5542992ade7c6e08	53855122	1
5ab3a83d5542992ade7c6e08	45573891	1
5ab8524f5542990e739ec8c4	2343535	1
5ab8524f5542990e739ec8c4	2926	1
5abba4b4554299642a094af3	41601249	1
5abba4b4554299642a094af3	610532	1
5ab984a2554299131ca4235a	38233083	1
5ab984a2554299131ca4235a	2487940	1
5ae268f35542994d89d5b416	736352	1
5ae268f35542994d89d5b416	8079	1
5ab6f17d5542995eadef00ee	12250143	1
5ab6f17d5542995eadef00ee	705273	1
5ae0818e55429924de1b70e9	8743112	1
5ae0818e55429924de1b70e9	18380319	1
5adfe0de55429925eb1afae9	2321132	1
5adfe0de55429925eb1afae9	30863387	1
5a76db3555429972597f13e7	41205454	1
5a76db3555429972597f13e7	21449954	1
5abbf7d755429931dba145eb	7690488	1
5abbf7d755429931dba145eb	1167978	1
5ae7f56e5542993210983fd1	158595	1
5ae7f56e5542993210983fd1	19156567	1
5ac5382c5542996feb3fea43	5394762	1
5ac5382c5542996feb3fea43	2254865	1
5ae5b255554299546bf82f2c	48243345	1
5ae5b255554299546bf82f2c	3704804	1
5abb729b5542993f40c73af4	2571809	1
5abb729b5542993f40c73af4	888974	1
5a7280105542994cef4bc2e4	54407685	1
5a7280105542994cef4bc2e4	26720865	1
5ab870ee5542990e739ec8f6	1087753	1
5ab870ee5542990e739ec8f6	8694154	1
5a84a5385542990548d0b2d9	13342329	1
5a84a5385542990548d0b2d9	743797	1
5adc6825554299438c868da1	53372375	1
5adc6825554299438c868da1	520542	1
5a8d51355542994ba4e3dc6b	3258886	1
5a8d51355542994ba4e3dc6b	483599	1
5ab2acbc55429929539467d2	896257	1
5ab2acbc55429929539467d2	13887	1
5a8a416955429930ff3c0d2b	4083106	1
5a8a416955429930ff3c0d2b	33332004	1
5a825b0e55429954d2e2eb0c	40629273	1
5a825b0e55429954d2e2eb0c	58406	1
5ab1eac95542993be8fa987f	1775240	1
5ab1eac95542993be8fa987f	38736935	1
5add2dae5542992c1e3a2558	2770362	1
5add2dae5542992c1e3a2558	41228746	1
5a8e0dbd554299068b959e3e	15989243	1
5a8e0dbd554299068b959e3e	619009	1
5a76a2b55542993569682c6c	8166602	1
5a76a2b55542993569682c6c	1164368	1
5ac0060f554299012d1db578	49250018	1
5ac0060f554299012d1db578	48118543	1
5a89761d5542995153361310	25437720	1
5a89761d5542995153361310	157461	1
5a81711455429938b614233e	2281416	1
5a81711455429938b614233e	972904	1
5a7143625542994082a3e71e	708892	1
5a7143625542994082a3e71e	60296	1
5a74994a55429974ef308c2e	3615041	1
5a74994a55429974ef308c2e	8868782	1
5aba89365542994dbf019932	28234157	1
5aba89365542994dbf019932	12580152	1
5a8d4cf35542994ba4e3dc5f	15385812	1
5a8d4cf35542994ba4e3dc5f	1438587	1
5a79f95d5542996c55b2dcbd	938876	1
5a79f95d5542996c55b2dcbd	284309	1
5a79caad5542994f819ef09f	9186633	1
5a79caad5542994f819ef09f	10359695	1
5a7dafe15542991319bc93f3	47752945	1
5a7dafe15542991319bc93f3	4411449	1
5ae17f1e5542990adbacf7a6	2675875	1
5ae17f1e5542990adbacf7a6	515401	1
5a8747915542994775f607bb	11071861	1
5a8747915542994775f607bb	1573262	1
5a72a3c45542994cef4bc3ac	21442739	1
5a72a3c45542994cef4bc3ac	37243	1
5ab674ee5542995eadeefff2	4954407	1
5ab674ee5542995eadeefff2	17515	1
5ac434cb5542997ea680ca2f	34515350	1
5ac434cb5542997ea680ca2f	198558	1
5abd578a5542993062266c5d	23795646	1
5abd578a5542993062266c5d	110467	1
5a8d5ec2554299585d9e37c4	7157420	1
5a8d5ec2554299585d9e37c4	9277013	1
5a8db42f5542994ba4e3dd11	31192938	1
5a8db42f5542994ba4e3dd11	14544279	1
5a8d427f5542994ba4e3dc41	4561608	1
5a8d427f5542994ba4e3dc41	88801	1
5a754fc35542996c70cfaedc	53055363	1
5a754fc35542996c70cfaedc	3099414	1
5adf35935542993344016c36	47667879	1
5adf35935542993344016c36	1896643	1
5a89e3995542992e4fca844d	1511333	1
5a89e3995542992e4fca844d	117311	1
5a8fb3af5542997ba9cb32ee	41589305	1
5a8fb3af5542997ba9cb32ee	465434	1
5a78bc6b554299148911f979	47961805	1
5a78bc6b554299148911f979	46341107	1
5abeb91c5542994516f45400	1798626	1
5abeb91c5542994516f45400	378540	1
5ae4843455429970de88d997	42877243	1
5ae4843455429970de88d997	1232996	1
5ac14d0c5542991316484ae2	19743232	1
5ac14d0c5542991316484ae2	985423	1
5a7b3fc155429931da12ca3a	21888451	1
5a7b3fc155429931da12ca3a	130918	1
5a7cb9b95542990527d55515	45686479	1
5a7cb9b95542990527d55515	43728083	1
5ae75eb45542991bbc976201	14849771	1
5ae75eb45542991bbc976201	38795806	1
5a8b7cb95542995d1e6f13bb	23217037	1
5a8b7cb95542995d1e6f13bb	397360	1
5a7fd7305542992e7d278dc2	901191	1
5a7fd7305542992e7d278dc2	4603464	1
5a7f48e15542992e7d278ce6	25841049	1
5a7f48e15542992e7d278ce6	174662	1
5a74b66a55429929fddd84cb	768141	1
5a74b66a55429929fddd84cb	13681185	1
5ae0de1455429924de1b71b4	29019705	1
5ae0de1455429924de1b71b4	1902624	1
5a8cec13554299441c6b9f7d	753177	1
5a8cec13554299441c6b9f7d	3660903	1
5a799dfb5542994bb9457029	7530027	1
5a799dfb5542994bb9457029	943716	1
5ab31fea554299194fa9356a	979549	1
5ab31fea554299194fa9356a	4759080	1
5ae7bdc05542993210983f29	52660511	1
5ae7bdc05542993210983f29	9023823	1
5a752fb75542993748c897df	16682407	1
5a752fb75542993748c897df	3394857	1
5a804f01554299485f5985bf	4820365	1
5a804f01554299485f5985bf	2885110	1
5a9084e75542990a98493667	8805668	1
5a9084e75542990a98493667	1340486	1
5abdb7ff5542993f32c2a011	48261059	1
5abdb7ff5542993f32c2a011	22090158	1
5ae1436e55429901ffe4ae31	2207150	1
5ae1436e55429901ffe4ae31	1436547	1
5a86eee85542994775f60787	12636539	1
5a86eee85542994775f60787	425678	1
5ae2ad6b5542996483e64a3d	863760	1
5ae2ad6b5542996483e64a3d	20327676	1
5a81141855429938b61422ad	4834941	1
5a81141855429938b61422ad	164992	1
5a7cb993554299452d57b9c2	14668476	1
5a7cb993554299452d57b9c2	948414	1
5ae1da385542997283cd2297	2175661	1
5ae1da385542997283cd2297	2326113	1
5adfeab455429942ec259b86	19903	1
5adfeab455429942ec259b86	2557423	1
5ab681ea55429953192ad2e0	46381022	1
5ab681ea55429953192ad2e0	19487459	1
5a8ec6fd55429917b4a5bdc1	35925308	1
5a8ec6fd55429917b4a5bdc1	39538382	1
5a778e8755429949eeb29ef4	33116191	1
5a778e8755429949eeb29ef4	1089547	1
5a71717d5542994082a3e834	9158552	1
5a71717d5542994082a3e834	3102816	1
5ab85a1155429934fafe6d7c	80135	1
5ab85a1155429934fafe6d7c	48093	1
5a74f5155542993748c89750	13511635	1
5a74f5155542993748c89750	1725425	1
5ae7cb575542997ec27276ea	2634417	1
5ae7cb575542997ec27276ea	649384	1
5ab2f88755429976abd1bbe0	1993862	1
5ab2f88755429976abd1bbe0	39912374	1
5a728b1c5542992359bc30e0	50724551	1
5a728b1c5542992359bc30e0	26744321	1
5a902d5155429933b8a2048d	26802237	1
5a902d5155429933b8a2048d	4286336	1
5ab42d5755429942dd415eaf	18676022	1
5ab42d5755429942dd415eaf	80103	1
5ab5ab5d5542992aa134a37d	38669016	1
5ab5ab5d5542992aa134a37d	508850	1
5a729fa15542994cef4bc397	5349123	1
5a729fa15542994cef4bc397	683122	1
5ab5ed505542997d4ad1f255	24465172	1
5ab5ed505542997d4ad1f255	29812	1
5ab69f9a554299710c8d1ef8	538539	1
5ab69f9a554299710c8d1ef8	27159	1
5abba581554299642a094af9	6013209	1
5abba581554299642a094af9	293834	1
5abc5955554299114383a118	583407	1
5abc5955554299114383a118	2266239	1
5ae62c385542995703ce8b3e	16818056	1
5ae62c385542995703ce8b3e	168877	1
5a90629855429916514e749e	3760975	1
5a90629855429916514e749e	57615	1
5ab9988b554299131ca4238e	40226212	1
5ab9988b554299131ca4238e	1943995	1
5ac562985542993e66e823ca	39221447	1
5ac562985542993e66e823ca	447293	1
5a72dcb45542992359bc31af	16189351	1
5a72dcb45542992359bc31af	2124647	1
